Date,Medicine,Unit_sold,Unit_Price,Total_Sales,Discount,Store_Location,Promotion,Customer_Age_Group
2023-03-12,Omeprazol,23,4.67,107.41,3.97,Sur,False,26-35
2023-03-13,Paracetamol,17,8.63,146.71,3.69,Centro,False,60+
2023-03-13,Ibuprofeno,23,2.05,47.15,2.0,Norte,True,46-60
2023-03-13,Amoxicilina,11,5.26,57.86,0.55,Este,False,26-35
2023-03-13,Loratadina,22,2.05,45.099999999999994,4.21,Este,False,46-60
2023-03-13,Omeprazol,23,3.16,72.68,1.06,Norte,False,36-45
2023-03-14,Paracetamol,21,2.18,45.78,2.74,Oeste,True,36-45
2023-03-14,Ibuprofeno,22,4.86,106.92,4.44,Norte,False,46-60
2023-03-14,Amoxicilina,20,7.1,142.0,1.17,Oeste,False,46-60
2023-03-14,Loratadina,24,3.14,75.36,2.48,Norte,False,26-35
2023-03-14,Omeprazol,17,7.77,132.09,0.51,Centro,False,26-35
2023-03-15,Paracetamol,21,7.72,162.12,2.92,Centro,False,46-60
2023-03-15,Ibuprofeno,17,7.93,134.81,1.8,Sur,False,26-35
2023-03-15,Amoxicilina,19,4.51,85.69,1.89,Este,False,18-25
2023-03-15,Loratadina,20,7.5,150.0,3.16,Norte,False,60+
2023-03-15,Omeprazol,23,7.7,177.1,0.53,Sur,False,60+
2023-03-16,Paracetamol,20,2.39,47.800000000000004,2.29,Norte,False,36-45
2023-03-16,Ibuprofeno,19,4.96,94.24,4.25,Centro,False,36-45
2023-03-16,Amoxicilina,22,7.84,172.48,3.77,Oeste,False,46-60
2023-03-16,Loratadina,17,7.91,134.47,1.98,Centro,False,46-60
2023-03-16,Omeprazol,22,2.34,51.48,3.91,Oeste,False,60+
2023-03-17,Paracetamol,25,7.5,187.5,4.74,Sur,False,18-25
2023-03-17,Ibuprofeno,17,9.25,157.25,4.39,Norte,False,18-25
2023-03-17,Amoxicilina,14,4.49,62.86,3.85,Centro,False,60+
2023-03-17,Loratadina,23,4.73,108.79,3.21,Este,True,36-45
2023-03-17,Omeprazol,21,7.3,153.29999999999998,3.38,Sur,False,18-25
2023-03-18,Paracetamol,16,4.33,69.28,4.5,Oeste,False,26-35
2023-03-18,Ibuprofeno,20,6.83,136.6,3.36,Este,False,18-25
2023-03-18,Amoxicilina,20,3.91,78.2,3.22,Este,False,18-25
2023-03-18,Loratadina,15,3.8,57.0,3.11,Norte,False,36-45
2023-03-18,Omeprazol,25,3.18,79.5,1.94,Este,False,18-25
2023-03-19,Paracetamol,28,4.76,133.28,2.35,Centro,False,26-35
2023-03-19,Ibuprofeno,19,3.18,60.42,4.79,Sur,False,60+
2023-03-19,Amoxicilina,28,9.59,268.52,2.73,Oeste,False,36-45
2023-03-19,Loratadina,19,3.33,63.27,0.25,Centro,False,36-45
2023-03-19,Omeprazol,25,8.35,208.75,4.8,Este,False,36-45
2023-03-20,Paracetamol,21,9.85,206.85,2.18,Sur,False,26-35
2023-03-20,Ibuprofeno,31,9.85,305.34999999999997,4.89,Oeste,False,46-60
2023-03-20,Amoxicilina,22,3.98,87.56,0.81,Norte,False,46-60
2023-03-20,Loratadina,28,2.1,58.800000000000004,3.17,Norte,False,26-35
2023-03-20,Omeprazol,24,6.12,146.88,1.23,Oeste,False,60+
2023-03-21,Paracetamol,27,2.0,54.0,4.95,Norte,False,18-25
2023-03-21,Ibuprofeno,18,8.09,145.62,3.77,Sur,True,36-45
2023-03-21,Amoxicilina,18,4.2,75.60000000000001,2.08,Centro,False,26-35
2023-03-21,Loratadina,35,9.02,315.7,4.2,Centro,True,26-35
2023-03-21,Omeprazol,14,9.65,135.1,1.12,Este,False,36-45
2023-03-22,Paracetamol,19,6.51,123.69,4.2,Oeste,False,26-35
2023-03-22,Ibuprofeno,19,9.14,173.66000000000003,2.38,Norte,False,60+
2023-03-22,Amoxicilina,17,4.04,68.68,0.16,Centro,False,26-35
2023-03-22,Loratadina,20,9.53,190.6,4.05,Oeste,False,60+
2023-03-22,Omeprazol,22,8.17,179.74,4.38,Oeste,False,60+
2023-03-23,Paracetamol,14,2.3,32.199999999999996,0.0,Centro,True,60+
2023-03-23,Ibuprofeno,16,7.79,124.64,0.05,Este,False,36-45
2023-03-23,Amoxicilina,15,2.42,36.3,3.66,Este,False,60+
2023-03-23,Loratadina,21,8.07,169.47,4.09,Sur,False,18-25
2023-03-23,Omeprazol,18,4.97,89.46,3.31,Sur,False,26-35
2023-03-24,Paracetamol,15,7.67,115.05,2.92,Sur,False,18-25
2023-03-24,Ibuprofeno,30,4.89,146.7,0.65,Oeste,False,18-25
2023-03-24,Amoxicilina,19,7.67,145.73,0.9,Sur,False,26-35
2023-03-24,Loratadina,26,7.83,203.58,4.04,Oeste,False,46-60
2023-03-24,Omeprazol,23,9.83,226.09,4.74,Centro,False,26-35
2023-03-25,Paracetamol,24,3.3,79.19999999999999,1.92,Sur,False,36-45
2023-03-25,Ibuprofeno,19,2.09,39.709999999999994,3.52,Sur,False,18-25
2023-03-25,Amoxicilina,15,9.74,146.1,2.76,Este,False,36-45
2023-03-25,Loratadina,15,8.92,133.8,1.45,Sur,False,36-45
2023-03-25,Omeprazol,16,8.81,140.96,0.93,Este,False,36-45
2023-03-26,Paracetamol,19,3.53,67.07,2.15,Este,False,36-45
2023-03-26,Ibuprofeno,12,4.85,58.199999999999996,3.39,Sur,True,46-60
2023-03-26,Amoxicilina,24,9.86,236.64,0.58,Sur,False,60+
2023-03-26,Loratadina,17,2.81,47.77,2.16,Centro,True,60+
2023-03-26,Omeprazol,13,9.82,127.66,4.89,Centro,False,26-35
2023-03-27,Paracetamol,16,6.66,106.56,0.37,Sur,False,18-25
2023-03-27,Ibuprofeno,22,7.92,174.24,3.45,Norte,False,36-45
2023-03-27,Amoxicilina,30,2.6,78.0,0.46,Este,False,36-45
2023-03-27,Loratadina,17,7.19,122.23,4.83,Sur,False,18-25
2023-03-27,Omeprazol,21,7.38,154.98,1.25,Norte,False,18-25
2023-03-28,Paracetamol,19,2.94,55.86,1.07,Sur,False,36-45
2023-03-28,Ibuprofeno,22,8.18,179.95999999999998,0.25,Centro,True,46-60
2023-03-28,Amoxicilina,20,9.49,189.8,1.1,Centro,False,26-35
2023-03-28,Loratadina,16,7.92,126.72,2.49,Sur,False,36-45
2023-03-28,Omeprazol,20,9.12,182.39999999999998,4.98,Este,False,18-25
2023-03-29,Paracetamol,23,7.37,169.51,3.27,Oeste,False,46-60
2023-03-29,Ibuprofeno,16,2.11,33.76,1.35,Norte,True,60+
2023-03-29,Amoxicilina,16,5.4,86.4,2.97,Norte,False,36-45
2023-03-29,Loratadina,17,5.95,101.15,1.99,Centro,False,36-45
2023-03-29,Omeprazol,12,6.17,74.03999999999999,4.6,Sur,False,18-25
2023-03-30,Paracetamol,27,8.92,240.84,0.18,Sur,False,60+
2023-03-30,Ibuprofeno,22,8.99,197.78,2.5,Norte,False,60+
2023-03-30,Amoxicilina,19,8.27,157.13,3.93,Norte,True,46-60
2023-03-30,Loratadina,19,6.72,127.67999999999999,0.14,Este,False,36-45
2023-03-30,Omeprazol,22,5.28,116.16000000000001,0.8,Oeste,True,26-35
2023-03-31,Paracetamol,23,9.54,219.42,4.13,Sur,False,60+
2023-03-31,Ibuprofeno,28,2.06,57.68,2.77,Centro,False,26-35
2023-03-31,Amoxicilina,24,8.63,207.12,4.57,Oeste,False,26-35
2023-03-31,Loratadina,17,4.99,84.83,1.59,Oeste,False,36-45
2023-03-31,Omeprazol,18,8.63,155.34,3.97,Centro,False,36-45
2023-04-01,Paracetamol,19,5.32,101.08000000000001,3.61,Este,False,60+
2023-04-01,Ibuprofeno,23,3.32,76.36,0.81,Centro,False,36-45
2023-04-01,Amoxicilina,26,7.86,204.36,3.17,Sur,False,18-25
2023-04-01,Loratadina,17,3.7,62.900000000000006,1.22,Sur,False,46-60
2023-04-01,Omeprazol,22,6.58,144.76,3.77,Oeste,False,36-45
2023-04-02,Paracetamol,21,6.37,133.77,4.73,Centro,False,60+
2023-04-02,Ibuprofeno,14,4.7,65.8,1.03,Oeste,False,36-45
2023-04-02,Amoxicilina,20,3.63,72.6,0.09,Centro,False,36-45
2023-04-02,Loratadina,21,5.79,121.59,3.44,Este,False,46-60
2023-04-02,Omeprazol,24,7.58,181.92000000000002,4.37,Centro,False,36-45
2023-04-03,Paracetamol,20,4.28,85.60000000000001,4.1,Centro,False,36-45
2023-04-03,Ibuprofeno,19,2.11,40.089999999999996,0.08,Norte,True,46-60
2023-04-03,Amoxicilina,23,3.45,79.35000000000001,2.73,Centro,True,26-35
2023-04-03,Loratadina,29,6.11,177.19,2.23,Sur,False,36-45
2023-04-03,Omeprazol,18,7.65,137.70000000000002,0.23,Sur,False,36-45
2023-04-04,Paracetamol,25,8.65,216.25,3.16,Norte,False,18-25
2023-04-04,Ibuprofeno,19,6.65,126.35000000000001,2.61,Norte,False,36-45
2023-04-04,Amoxicilina,22,7.37,162.14000000000001,0.85,Centro,False,60+
2023-04-04,Loratadina,17,3.27,55.59,2.17,Norte,False,60+
2023-04-04,Omeprazol,24,6.33,151.92000000000002,2.07,Sur,False,36-45
2023-04-05,Paracetamol,21,3.48,73.08,4.34,Norte,False,18-25
2023-04-05,Ibuprofeno,14,6.68,93.52,2.25,Centro,False,18-25
2023-04-05,Amoxicilina,29,4.11,119.19000000000001,1.62,Oeste,False,60+
2023-04-05,Loratadina,16,7.56,120.96,1.32,Oeste,False,46-60
2023-04-05,Omeprazol,24,5.69,136.56,0.75,Centro,False,60+
2023-04-06,Paracetamol,16,9.03,144.48,0.19,Norte,False,18-25
2023-04-06,Ibuprofeno,26,9.18,238.68,4.5,Oeste,False,26-35
2023-04-06,Amoxicilina,24,7.98,191.52,0.03,Sur,False,60+
2023-04-06,Loratadina,25,4.54,113.5,0.07,Este,False,36-45
2023-04-06,Omeprazol,23,2.13,48.989999999999995,0.66,Sur,True,36-45
2023-04-07,Paracetamol,26,7.0,182.0,2.9,Oeste,False,36-45
2023-04-07,Ibuprofeno,23,5.54,127.42,1.14,Sur,False,36-45
2023-04-07,Amoxicilina,18,9.43,169.74,1.06,Sur,False,26-35
2023-04-07,Loratadina,24,7.2,172.8,2.97,Sur,False,60+
2023-04-07,Omeprazol,22,7.4,162.8,4.71,Oeste,False,18-25
2023-04-08,Paracetamol,35,7.15,250.25,2.77,Centro,False,46-60
2023-04-08,Ibuprofeno,16,5.31,84.96,2.9,Centro,False,26-35
2023-04-08,Amoxicilina,24,2.15,51.599999999999994,3.5,Este,False,46-60
2023-04-08,Loratadina,20,9.69,193.79999999999998,2.01,Oeste,False,18-25
2023-04-08,Omeprazol,28,4.22,118.16,2.96,Sur,True,60+
2023-04-09,Paracetamol,12,5.39,64.67999999999999,4.4,Sur,False,60+
2023-04-09,Ibuprofeno,22,9.81,215.82000000000002,4.0,Centro,False,46-60
2023-04-09,Amoxicilina,23,3.73,85.79,3.09,Oeste,True,46-60
2023-04-09,Loratadina,19,4.78,90.82000000000001,3.35,Norte,False,36-45
2023-04-09,Omeprazol,24,6.42,154.07999999999998,0.84,Sur,False,26-35
2023-04-10,Paracetamol,19,2.6,49.4,4.93,Centro,False,46-60
2023-04-10,Ibuprofeno,24,4.23,101.52000000000001,1.5,Este,False,46-60
2023-04-10,Amoxicilina,22,4.84,106.47999999999999,1.05,Este,False,26-35
2023-04-10,Loratadina,23,8.63,198.49,0.78,Norte,False,36-45
2023-04-10,Omeprazol,19,2.03,38.56999999999999,1.41,Norte,False,60+
2023-04-11,Paracetamol,22,4.78,105.16000000000001,0.22,Oeste,False,18-25
2023-04-11,Ibuprofeno,20,9.52,190.39999999999998,2.8,Sur,False,18-25
2023-04-11,Amoxicilina,19,8.88,168.72000000000003,2.27,Centro,False,60+
2023-04-11,Loratadina,25,9.12,227.99999999999997,3.68,Este,False,46-60
2023-04-11,Omeprazol,28,9.76,273.28,1.4,Este,False,36-45
2023-04-12,Paracetamol,14,3.75,52.5,3.99,Sur,False,46-60
2023-04-12,Ibuprofeno,25,6.45,161.25,0.88,Centro,True,60+
2023-04-12,Amoxicilina,16,8.99,143.84,0.0,Norte,False,46-60
2023-04-12,Loratadina,16,5.01,80.16,2.77,Oeste,True,26-35
2023-04-12,Omeprazol,21,3.9,81.89999999999999,3.93,Oeste,False,18-25
2023-04-13,Paracetamol,23,8.18,188.14,3.8,Centro,False,60+
2023-04-13,Ibuprofeno,19,8.16,155.04,0.85,Oeste,False,18-25
2023-04-13,Amoxicilina,21,6.08,127.68,2.55,Oeste,True,46-60
2023-04-13,Loratadina,24,4.23,101.52000000000001,1.68,Este,False,18-25
2023-04-13,Omeprazol,17,6.87,116.79,1.9,Norte,False,36-45
2023-04-14,Paracetamol,22,6.55,144.1,2.78,Oeste,False,26-35
2023-04-14,Ibuprofeno,23,4.54,104.42,0.44,Centro,False,36-45
2023-04-14,Amoxicilina,18,4.34,78.12,0.21,Este,False,36-45
2023-04-14,Loratadina,17,3.54,60.18,3.0,Este,False,26-35
2023-04-14,Omeprazol,18,9.3,167.4,3.39,Centro,False,46-60
2023-04-15,Paracetamol,17,9.92,168.64,0.39,Sur,False,26-35
2023-04-15,Ibuprofeno,15,4.75,71.25,4.64,Este,False,46-60
2023-04-15,Amoxicilina,18,4.18,75.24,4.57,Sur,False,26-35
2023-04-15,Loratadina,22,9.24,203.28,0.89,Oeste,False,36-45
2023-04-15,Omeprazol,22,2.44,53.68,2.01,Norte,False,46-60
2023-04-16,Paracetamol,23,4.51,103.72999999999999,0.95,Sur,False,18-25
2023-04-16,Ibuprofeno,25,8.91,222.75,2.43,Este,False,26-35
2023-04-16,Amoxicilina,21,4.4,92.4,0.82,Centro,False,18-25
2023-04-16,Loratadina,16,2.36,37.76,2.91,Oeste,False,36-45
2023-04-16,Omeprazol,12,5.29,63.480000000000004,3.9,Norte,False,60+
2023-04-17,Paracetamol,23,2.95,67.85000000000001,3.29,Este,False,26-35
2023-04-17,Ibuprofeno,23,8.32,191.36,1.23,Este,False,18-25
2023-04-17,Amoxicilina,24,2.25,54.0,0.72,Este,True,18-25
2023-04-17,Loratadina,16,5.66,90.56,1.26,Norte,False,60+
2023-04-17,Omeprazol,24,7.96,191.04,0.26,Norte,False,18-25
2023-04-18,Paracetamol,27,4.87,131.49,0.91,Oeste,False,60+
2023-04-18,Ibuprofeno,19,5.08,96.52,4.66,Oeste,False,18-25
2023-04-18,Amoxicilina,17,5.37,91.29,3.27,Norte,False,18-25
2023-04-18,Loratadina,25,9.42,235.5,1.2,Sur,False,46-60
2023-04-18,Omeprazol,22,7.55,166.1,3.41,Norte,False,60+
2023-04-19,Paracetamol,19,5.51,104.69,2.66,Oeste,True,46-60
2023-04-19,Ibuprofeno,15,6.45,96.75,2.59,Norte,False,36-45
2023-04-19,Amoxicilina,17,4.1,69.69999999999999,0.25,Este,False,26-35
2023-04-19,Loratadina,17,4.53,77.01,1.57,Norte,False,60+
2023-04-19,Omeprazol,19,5.19,98.61000000000001,3.29,Norte,False,46-60
2023-04-20,Paracetamol,27,5.03,135.81,4.22,Norte,False,60+
2023-04-20,Ibuprofeno,16,9.21,147.36,2.8,Norte,True,18-25
2023-04-20,Amoxicilina,18,7.57,136.26,1.05,Sur,False,46-60
2023-04-20,Loratadina,22,5.06,111.32,3.9,Centro,False,18-25
2023-04-20,Omeprazol,17,5.45,92.65,0.33,Oeste,False,46-60
2023-04-21,Paracetamol,19,6.37,121.03,0.85,Centro,False,26-35
2023-04-21,Ibuprofeno,18,2.67,48.06,0.08,Sur,False,26-35
2023-04-21,Amoxicilina,16,2.61,41.76,4.74,Centro,False,26-35
2023-04-21,Loratadina,19,9.41,178.79,0.2,Centro,True,36-45
2023-04-21,Omeprazol,21,2.23,46.83,3.94,Norte,False,60+
2023-04-22,Paracetamol,20,6.53,130.6,3.76,Este,False,36-45
2023-04-22,Ibuprofeno,16,8.45,135.2,4.09,Oeste,True,46-60
2023-04-22,Amoxicilina,18,5.6,100.8,0.42,Norte,False,46-60
2023-04-22,Loratadina,19,5.94,112.86000000000001,1.97,Este,False,26-35
2023-04-22,Omeprazol,17,3.67,62.39,2.74,Centro,False,46-60
2023-04-23,Paracetamol,14,5.26,73.64,4.14,Oeste,False,26-35
2023-04-23,Ibuprofeno,22,3.55,78.1,4.43,Este,False,18-25
2023-04-23,Amoxicilina,19,3.84,72.96,3.36,Centro,False,46-60
2023-04-23,Loratadina,20,2.84,56.8,0.17,Este,True,26-35
2023-04-23,Omeprazol,20,5.56,111.19999999999999,0.85,Sur,False,60+
2023-04-24,Paracetamol,19,7.1,134.9,3.09,Centro,False,60+
2023-04-24,Ibuprofeno,17,5.44,92.48,0.5,Norte,False,46-60
2023-04-24,Amoxicilina,17,2.32,39.44,3.83,Norte,False,46-60
2023-04-24,Loratadina,22,2.82,62.04,1.62,Norte,False,26-35
2023-04-24,Omeprazol,18,8.13,146.34,0.09,Norte,False,18-25
2023-04-25,Paracetamol,23,7.0,161.0,0.3,Oeste,False,46-60
2023-04-25,Ibuprofeno,15,7.61,114.15,2.06,Centro,False,18-25
2023-04-25,Amoxicilina,20,6.98,139.60000000000002,3.36,Este,False,36-45
2023-04-25,Loratadina,24,7.07,169.68,4.03,Oeste,False,60+
2023-04-25,Omeprazol,18,2.2,39.6,4.2,Norte,False,46-60
2023-04-26,Paracetamol,23,3.21,73.83,4.97,Centro,False,60+
2023-04-26,Ibuprofeno,29,7.44,215.76000000000002,0.01,Sur,True,60+
2023-04-26,Amoxicilina,22,7.29,160.38,0.08,Este,False,60+
2023-04-26,Loratadina,14,8.7,121.79999999999998,4.07,Centro,False,46-60
2023-04-26,Omeprazol,13,7.2,93.60000000000001,3.64,Sur,False,36-45
2023-04-27,Paracetamol,23,2.0,46.0,1.27,Oeste,False,36-45
2023-04-27,Ibuprofeno,21,9.19,192.98999999999998,1.92,Norte,False,46-60
2023-04-27,Amoxicilina,18,3.81,68.58,0.69,Sur,False,36-45
2023-04-27,Loratadina,21,6.25,131.25,1.63,Centro,False,60+
2023-04-27,Omeprazol,21,8.88,186.48000000000002,1.82,Este,False,36-45
2023-04-28,Paracetamol,21,2.96,62.16,4.02,Sur,False,36-45
2023-04-28,Ibuprofeno,15,6.95,104.25,1.42,Este,False,60+
2023-04-28,Amoxicilina,15,8.8,132.0,4.82,Sur,False,36-45
2023-04-28,Loratadina,24,4.22,101.28,4.16,Sur,False,36-45
2023-04-28,Omeprazol,25,7.1,177.5,2.49,Este,False,26-35
2023-04-29,Paracetamol,24,3.23,77.52,4.71,Oeste,True,18-25
2023-04-29,Ibuprofeno,25,9.8,245.00000000000003,4.83,Este,False,18-25
2023-04-29,Amoxicilina,17,7.41,125.97,2.75,Oeste,False,46-60
2023-04-29,Loratadina,18,6.64,119.52,2.33,Centro,False,36-45
2023-04-29,Omeprazol,18,7.26,130.68,0.58,Centro,False,26-35
2023-04-30,Paracetamol,22,6.91,152.02,1.98,Centro,False,18-25
2023-04-30,Ibuprofeno,15,9.64,144.60000000000002,3.01,Oeste,False,36-45
2023-04-30,Amoxicilina,14,4.7,65.8,0.81,Centro,False,26-35
2023-04-30,Loratadina,13,3.72,48.36,1.27,Este,False,36-45
2023-04-30,Omeprazol,21,7.43,156.03,0.86,Oeste,False,36-45
2023-05-01,Paracetamol,21,5.46,114.66,4.7,Norte,False,18-25
2023-05-01,Ibuprofeno,12,8.63,103.56,3.15,Este,False,60+
2023-05-01,Amoxicilina,22,3.56,78.32000000000001,4.94,Norte,False,46-60
2023-05-01,Loratadina,19,2.32,44.08,2.9,Oeste,True,26-35
2023-05-01,Omeprazol,13,5.85,76.05,1.4,Oeste,False,46-60
2023-05-02,Paracetamol,14,2.19,30.66,0.95,Norte,False,60+
2023-05-02,Ibuprofeno,25,9.24,231.0,2.21,Sur,False,18-25
2023-05-02,Amoxicilina,12,6.03,72.36,4.68,Norte,False,18-25
2023-05-02,Loratadina,15,2.12,31.8,0.07,Centro,False,60+
2023-05-02,Omeprazol,17,8.56,145.52,2.71,Norte,True,60+
2023-05-03,Paracetamol,14,2.1,29.400000000000002,1.22,Sur,True,60+
2023-05-03,Ibuprofeno,26,9.62,250.11999999999998,0.97,Este,True,36-45
2023-05-03,Amoxicilina,21,2.57,53.97,4.39,Este,False,60+
2023-05-03,Loratadina,13,2.39,31.07,0.93,Centro,False,18-25
2023-05-03,Omeprazol,21,4.64,97.44,2.26,Norte,False,18-25
2023-05-04,Paracetamol,24,8.37,200.88,0.83,Sur,False,60+
2023-05-04,Ibuprofeno,14,9.59,134.26,2.77,Norte,False,18-25
2023-05-04,Amoxicilina,18,2.44,43.92,2.07,Este,False,46-60
2023-05-04,Loratadina,21,3.42,71.82,1.58,Oeste,False,18-25
2023-05-04,Omeprazol,22,2.41,53.02,2.94,Oeste,False,46-60
2023-05-05,Paracetamol,17,2.58,43.86,3.91,Sur,False,26-35
2023-05-05,Ibuprofeno,25,8.99,224.75,2.0,Sur,False,36-45
2023-05-05,Amoxicilina,23,4.67,107.41,2.89,Sur,False,46-60
2023-05-05,Loratadina,14,8.93,125.02,2.74,Oeste,False,46-60
2023-05-05,Omeprazol,14,9.97,139.58,1.98,Este,False,60+
2023-05-06,Paracetamol,14,5.47,76.58,1.77,Sur,False,36-45
2023-05-06,Ibuprofeno,18,7.61,136.98000000000002,3.28,Sur,False,26-35
2023-05-06,Amoxicilina,25,2.55,63.74999999999999,2.37,Este,False,36-45
2023-05-06,Loratadina,21,7.56,158.76,3.68,Oeste,False,46-60
2023-05-06,Omeprazol,19,4.09,77.71,2.57,Centro,False,18-25
2023-05-07,Paracetamol,17,5.97,101.49,0.12,Norte,False,60+
2023-05-07,Ibuprofeno,13,5.77,75.00999999999999,2.75,Oeste,False,36-45
2023-05-07,Amoxicilina,15,9.17,137.55,4.31,Sur,False,26-35
2023-05-07,Loratadina,24,7.02,168.48,1.48,Centro,False,36-45
2023-05-07,Omeprazol,15,3.32,49.8,1.92,Centro,False,60+
2023-05-08,Paracetamol,21,5.41,113.61,0.44,Norte,False,18-25
2023-05-08,Ibuprofeno,17,3.71,63.07,4.06,Este,False,18-25
2023-05-08,Amoxicilina,17,4.47,75.99,1.66,Centro,False,60+
2023-05-08,Loratadina,22,6.52,143.44,4.66,Norte,False,60+
2023-05-08,Omeprazol,26,4.3,111.8,1.16,Centro,False,36-45
2023-05-09,Paracetamol,20,3.77,75.4,1.2,Centro,False,26-35
2023-05-09,Ibuprofeno,28,7.44,208.32000000000002,4.02,Oeste,False,26-35
2023-05-09,Amoxicilina,24,8.26,198.24,4.83,Este,True,60+
2023-05-09,Loratadina,23,7.37,169.51,1.03,Sur,False,26-35
2023-05-09,Omeprazol,17,3.65,62.05,1.99,Este,False,18-25
2023-05-10,Paracetamol,25,4.96,124.0,4.78,Sur,False,36-45
2023-05-10,Ibuprofeno,17,3.99,67.83,4.38,Oeste,False,36-45
2023-05-10,Amoxicilina,17,8.28,140.76,0.49,Oeste,False,18-25
2023-05-10,Loratadina,16,7.35,117.6,1.53,Este,False,60+
2023-05-10,Omeprazol,30,3.1,93.0,3.31,Sur,False,46-60
2023-05-11,Paracetamol,12,4.32,51.84,3.12,Sur,False,36-45
2023-05-11,Ibuprofeno,16,9.68,154.88,0.97,Sur,False,60+
2023-05-11,Amoxicilina,19,7.09,134.71,1.54,Centro,False,60+
2023-05-11,Loratadina,28,9.85,275.8,2.01,Oeste,False,18-25
2023-05-11,Omeprazol,14,4.43,62.019999999999996,1.53,Norte,True,36-45
2023-05-12,Paracetamol,22,7.43,163.45999999999998,1.24,Oeste,False,60+
2023-05-12,Ibuprofeno,18,3.11,55.98,2.6,Oeste,True,60+
2023-05-12,Amoxicilina,11,5.33,58.63,2.37,Oeste,False,60+
2023-05-12,Loratadina,19,5.74,109.06,4.48,Norte,False,18-25
2023-05-12,Omeprazol,17,3.1,52.7,4.65,Norte,False,18-25
2023-05-13,Paracetamol,19,9.97,189.43,1.73,Centro,False,18-25
2023-05-13,Ibuprofeno,16,5.35,85.6,4.58,Norte,False,36-45
2023-05-13,Amoxicilina,19,2.54,48.26,2.56,Norte,True,36-45
2023-05-13,Loratadina,23,6.97,160.31,0.18,Norte,True,26-35
2023-05-13,Omeprazol,22,4.2,92.4,2.26,Centro,False,60+
2023-05-14,Paracetamol,24,6.07,145.68,2.69,Centro,False,36-45
2023-05-14,Ibuprofeno,20,4.14,82.8,1.63,Norte,False,36-45
2023-05-14,Amoxicilina,27,2.15,58.05,4.96,Centro,False,36-45
2023-05-14,Loratadina,11,5.43,59.73,1.82,Oeste,False,46-60
2023-05-14,Omeprazol,23,8.46,194.58,4.2,Norte,False,18-25
2023-05-15,Paracetamol,22,4.52,99.44,4.58,Sur,False,36-45
2023-05-15,Ibuprofeno,14,4.61,64.54,2.38,Oeste,False,46-60
2023-05-15,Amoxicilina,20,5.52,110.39999999999999,0.58,Este,False,36-45
2023-05-15,Loratadina,21,2.12,44.52,4.39,Oeste,False,36-45
2023-05-15,Omeprazol,15,7.61,114.15,4.15,Centro,False,60+
2023-05-16,Paracetamol,24,5.21,125.03999999999999,0.93,Norte,False,46-60
2023-05-16,Ibuprofeno,23,9.76,224.48,4.26,Sur,False,60+
2023-05-16,Amoxicilina,25,6.03,150.75,3.1,Oeste,False,36-45
2023-05-16,Loratadina,22,3.54,77.88,0.35,Centro,False,46-60
2023-05-16,Omeprazol,18,7.09,127.62,2.98,Este,False,46-60
2023-05-17,Paracetamol,15,3.06,45.9,1.5,Este,False,18-25
2023-05-17,Ibuprofeno,24,6.21,149.04,0.97,Sur,False,26-35
2023-05-17,Amoxicilina,20,5.03,100.60000000000001,1.0,Este,True,26-35
2023-05-17,Loratadina,11,4.53,49.830000000000005,1.2,Centro,True,18-25
2023-05-17,Omeprazol,27,2.72,73.44000000000001,2.42,Centro,False,18-25
2023-05-18,Paracetamol,32,3.29,105.28,3.71,Oeste,False,60+
2023-05-18,Ibuprofeno,20,6.43,128.6,0.83,Oeste,False,18-25
2023-05-18,Amoxicilina,24,4.98,119.52000000000001,4.76,Este,False,36-45
2023-05-18,Loratadina,17,2.44,41.48,1.08,Sur,True,26-35
2023-05-18,Omeprazol,18,5.39,97.02,2.22,Oeste,False,18-25
2023-05-19,Paracetamol,21,9.28,194.88,4.06,Sur,False,26-35
2023-05-19,Ibuprofeno,22,4.91,108.02000000000001,4.03,Oeste,False,18-25
2023-05-19,Amoxicilina,19,2.41,45.790000000000006,2.25,Oeste,False,46-60
2023-05-19,Loratadina,23,3.49,80.27000000000001,1.02,Centro,False,60+
2023-05-19,Omeprazol,13,5.04,65.52,1.98,Norte,False,18-25
2023-05-20,Paracetamol,20,9.18,183.6,1.26,Norte,False,60+
2023-05-20,Ibuprofeno,22,3.65,80.3,2.75,Este,False,36-45
2023-05-20,Amoxicilina,19,5.94,112.86000000000001,4.68,Oeste,False,26-35
2023-05-20,Loratadina,25,4.62,115.5,1.97,Sur,False,36-45
2023-05-20,Omeprazol,12,8.81,105.72,3.4,Sur,False,60+
2023-05-21,Paracetamol,22,6.28,138.16,1.06,Oeste,False,18-25
2023-05-21,Ibuprofeno,26,6.48,168.48000000000002,2.18,Norte,False,46-60
2023-05-21,Amoxicilina,20,2.74,54.800000000000004,0.51,Sur,False,36-45
2023-05-21,Loratadina,11,5.86,64.46000000000001,3.54,Oeste,False,46-60
2023-05-21,Omeprazol,14,6.66,93.24000000000001,3.61,Oeste,False,18-25
2023-05-22,Paracetamol,20,6.82,136.4,1.67,Oeste,False,60+
2023-05-22,Ibuprofeno,15,8.44,126.6,2.18,Norte,False,60+
2023-05-22,Amoxicilina,18,3.09,55.62,3.62,Oeste,False,46-60
2023-05-22,Loratadina,9,8.82,79.38,3.12,Sur,True,60+
2023-05-22,Omeprazol,21,6.14,128.94,2.42,Sur,False,46-60
